smiles,w1,w2,w3,w4,top_slot,entropy_bits,top_minus_uniform,source
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.915344,0.069338,0.005479,0.009839,1,0.490536,0.665344,qdf
COc2c1occc1c(OC)c3c(=O)cc(C)oc23,0.003272,0.914915,0.035087,0.046727,2,0.520471,0.664915,qdf
C(Cc1ccccc1)c2ccccc2,0.011251,0.005000,0.069156,0.914593,4,0.495379,0.664593,qdf
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,0.003292,0.049366,0.033178,0.914164,4,0.522802,0.664164,qdf
CCOC=C,0.027812,0.003402,0.055733,0.913052,4,0.523599,0.663052,qdf
c1ccc(cc1)c2ccc(cc2)c3ccccc3,0.051524,0.912811,0.032364,0.003301,2,0.527985,0.662811,qdf
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,0.003225,0.040132,0.044468,0.912176,4,0.533545,0.662176,qdf
Cc1cccc2ccccc12,0.004757,0.912122,0.070864,0.012258,2,0.506197,0.662122,qdf
c1ccccc1C(O)C(O)c2ccccc2,0.004533,0.013345,0.911328,0.070794,3,0.510925,0.661328,qdf
CCCCCCCCCCCCCCO,0.003361,0.029367,0.056319,0.910954,4,0.533387,0.660954,qdf
CCCCCCCCCCCCCCCCCCCCCCCCCC,0.011211,0.072826,0.005041,0.910922,4,0.508959,0.660922,qdf
CC,0.910354,0.013740,0.071439,0.004467,1,0.515190,0.660354,qdf
C=CCS(=O)SCC=C,0.001090,0.044590,0.044590,0.909730,4,0.535057,0.659730,qdf
Cc1cccc(C)c1,0.908501,0.061290,0.026773,0.003436,1,0.540626,0.658501,qdf
c1nccc(C(=O)NN)c1,0.004154,0.907751,0.072139,0.015955,2,0.528492,0.657751,qdf
CCCCCCCCCCCCCCCCCCO,0.003197,0.048174,0.041213,0.907416,4,0.554088,0.657416,qdf
O=C1CNC(=O)N1,0.055589,0.003265,0.907018,0.034128,3,0.552726,0.657018,qdf
CC(C)C1CCC(C)CC1=O,0.071983,0.906934,0.004032,0.017051,2,0.533306,0.656934,qdf
CC2(C)C1CCC(C)(C1)C2=O,0.071759,0.906902,0.017335,0.004003,2,0.533888,0.656902,qdf
Cc1cccc(C)c1C,0.069830,0.906398,0.019994,0.003778,2,0.539917,0.656398,qdf
CCCC(=O)CCC,0.905895,0.055713,0.003249,0.035143,1,0.557874,0.655895,qdf
C1CCC2CCCCC2C1,0.904981,0.073525,0.017498,0.003996,1,0.541190,0.654980,qdf
CN(C)c1nc(nc(n1)N(C)C)N(C)C,0.031654,0.060458,0.904579,0.003309,3,0.560554,0.654579,qdf
CCCCCOC(=O)C,0.018401,0.003914,0.904306,0.073379,3,0.545124,0.654306,qdf
Cc1ccccc1O,0.004939,0.011799,0.903399,0.079863,3,0.537029,0.653399,qdf
Cc1cc(C)c(C)c(C)c1C,0.003493,0.903140,0.067884,0.025483,2,0.559607,0.653140,qdf
O2c1ccccc1N(CC)C(=O)c3ccccc23,0.019993,0.074186,0.902026,0.003795,3,0.555948,0.652026,qdf
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.051363,0.003166,0.043605,0.901866,4,0.577743,0.651866,qdf
CCN(CC)C(=S)SCC(Cl)=C,0.002020,0.048350,0.048350,0.901280,4,0.575843,0.651280,qdf
c1(O)c(C)ccc(C(C)C)c1,0.004840,0.900000,0.082862,0.012299,2,0.549801,0.650000,qdf
C1CCCC1,0.066567,0.030185,0.003348,0.899901,4,0.577106,0.649901,qdf
C1CCOC1,0.898968,0.003550,0.024402,0.073080,1,0.573574,0.648968,qdf
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.000146,0.016739,0.084595,0.898520,4,0.540778,0.648520,qdf
CC(C)CC(C)O,0.004226,0.015834,0.082233,0.897708,4,0.564164,0.647708,qdf
CC(C)C(=O)C(C)C,0.010733,0.005321,0.087024,0.896922,4,0.557713,0.646922,qdf
CCCOC(=O)CCC,0.896528,0.079505,0.020160,0.003806,1,0.575833,0.646528,qdf
CCC(O)C(C)C,0.042334,0.003160,0.059893,0.894613,4,0.606365,0.644613,qdf
CCOc1ccccc1,0.038389,0.063872,0.894538,0.003201,3,0.604393,0.644538,qdf
Nc1nc(=O)[nH]cc1F,0.073483,0.003398,0.894315,0.028804,3,0.596156,0.644315,qdf
CCCCCO,0.005505,0.893743,0.090434,0.010318,2,0.567781,0.643743,qdf
O=N(=O)c1cccc2ccccc12,0.893719,0.015600,0.004282,0.086399,1,0.577436,0.643719,qdf
OCc1ccccc1,0.004200,0.893679,0.016227,0.085894,2,0.578741,0.643679,qdf
Nc1cc[nH]c(=O)n1,0.026678,0.003472,0.893632,0.076218,3,0.595889,0.643632,qdf
COc1ccccc1O,0.893320,0.031826,0.071536,0.003318,1,0.603217,0.643320,qdf
COC(=O)c1ccc(O)cc1,0.067691,0.893235,0.003239,0.035835,2,0.607354,0.643235,qdf
CC(C)N(=O)=O,0.893189,0.004763,0.012869,0.089179,1,0.574096,0.643189,qdf
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,0.003408,0.028757,0.890940,0.076895,3,0.608186,0.640940,qdf
CC(C)CCOC(=O)C,0.039015,0.890693,0.003195,0.067097,2,0.619331,0.640693,qdf
O=C1c2ccccc2C(=O)c3ccccc13,0.889879,0.004957,0.012168,0.092995,1,0.583803,0.639879,qdf
CCCOCC,0.067215,0.040000,0.889602,0.003183,3,0.624103,0.639602,qdf
CCC1CCCCC1,0.003464,0.079725,0.889577,0.027235,3,0.610958,0.639577,qdf
CCN(CC)C(=O)CSc1ccc(Cl)nn1,0.025324,0.042571,0.042571,0.889534,4,0.672259,0.639534,qdf
COC(=O)C,0.085275,0.003692,0.022419,0.888614,4,0.606941,0.638614,qdf
CC(C)CO,0.013600,0.004648,0.093375,0.888377,4,0.591455,0.638377,qdf
CNC(=O)Oc1ccccc1C2OCCO2,0.003142,0.888155,0.064510,0.044192,2,0.632065,0.638155,qdf
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,0.013728,0.094287,0.887354,0.004631,3,0.595055,0.637354,qdf
CCCCCC=C,0.011920,0.005048,0.887007,0.096025,3,0.592735,0.637007,qdf
CC(C)C(C)(C)C,0.045233,0.003134,0.886850,0.064783,3,0.637515,0.636850,qdf
NC(=O)N,0.095091,0.004539,0.014284,0.886086,4,0.600276,0.636086,qdf
CCCC1CCCC1,0.003174,0.041056,0.070220,0.885550,4,0.639822,0.635550,qdf
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,0.002701,0.004965,0.106859,0.885474,4,0.561182,0.635474,qdf
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,0.020950,0.003806,0.089846,0.885399,4,0.615242,0.635399,qdf
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,0.884530,0.009512,0.005960,0.099997,1,0.596698,0.634530,qdf
c1ccc2c(c1)ccc3ccccc32,0.007138,0.007748,0.101246,0.883868,4,0.597163,0.633868,qdf
c3ccc2c(O)c1ccccc1cc2c3,0.099645,0.011738,0.883487,0.005131,3,0.603720,0.633487,qdf
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,0.000279,0.028064,0.089789,0.881867,4,0.620139,0.631867,qdf
CCCCCCCC=C,0.003184,0.074679,0.040571,0.881566,4,0.653844,0.631566,qdf
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,0.880677,0.038793,0.077320,0.003210,1,0.655436,0.630677,qdf
c1(O)cc(O)ccc1CCCCCC,0.003082,0.880158,0.059580,0.057180,2,0.666299,0.630158,qdf
CC(C)OC(C)C,0.879972,0.003970,0.096901,0.019157,1,0.629605,0.629972,qdf
CCCC(=O)C,0.879580,0.011492,0.103688,0.005240,1,0.615595,0.629580,qdf
Cc1cncc(C)c1,0.064598,0.878496,0.003087,0.053820,2,0.672129,0.628496,qdf
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.003114,0.877444,0.071258,0.048184,2,0.673806,0.627444,qdf
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.004610,0.104274,0.014261,0.876855,4,0.629563,0.626855,qdf
CCOP(=S)(OCC)SCCSCC,0.000773,0.003234,0.120686,0.875307,4,0.571100,0.625307,qdf
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,0.003419,0.093045,0.873405,0.030131,3,0.669569,0.623405,qdf
COc1ncnc2nccnc12,0.871799,0.011648,0.005265,0.111288,1,0.639755,0.621799,qdf
C=CC#N,0.871624,0.068314,0.003073,0.056989,1,0.698458,0.621624,qdf
CCOC(=O)N,0.871120,0.005402,0.011238,0.112240,1,0.641018,0.621120,qdf
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,0.870418,0.107289,0.018176,0.004117,1,0.657507,0.620418,qdf
O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C,0.059645,0.067540,0.003066,0.869750,4,0.705908,0.619750,qdf
COC(=O)C=C,0.003065,0.067889,0.059854,0.869192,4,0.707996,0.619192,qdf
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,0.004588,0.111638,0.014713,0.869062,4,0.654272,0.619062,qdf
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,0.041438,0.868338,0.087029,0.003195,2,0.700213,0.618338,qdf
CCCC/C=C/C,0.054150,0.003084,0.866769,0.075997,3,0.714877,0.616769,qdf
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,0.003598,0.866539,0.026040,0.103824,2,0.684615,0.616539,qdf
OCC(O)C(O)CO,0.003398,0.099937,0.864896,0.031769,3,0.699143,0.614896,qdf
CC(C)(C)CCO,0.006004,0.119890,0.864201,0.009904,3,0.659107,0.614201,qdf
c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,0.863397,0.004419,0.016045,0.116139,1,0.673915,0.613397,qdf
CCCC(C)CO,0.004847,0.013577,0.118204,0.863372,4,0.668616,0.613372,qdf
Oc1cccc(O)c1,0.861694,0.014200,0.119372,0.004735,1,0.674824,0.611694,qdf
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,0.022907,0.860046,0.003792,0.113254,2,0.698259,0.610046,qdf
Cc1ccccc1n3c(C)nc2ccccc2c3=O,0.114499,0.022640,0.003814,0.859046,4,0.700661,0.609046,qdf
Cc1ncnc2nccnc12,0.030787,0.858632,0.107132,0.003449,2,0.716852,0.608632,qdf
CNC(=O)Oc1cccc(N=CN(C)C)c1,0.054931,0.858534,0.083448,0.003087,2,0.743612,0.608534,qdf
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.121485,0.004514,0.858374,0.015627,3,0.687503,0.608374,qdf
CCN2c1ccccc1N(C)C(=O)c3ccccc23,0.003141,0.858330,0.047833,0.090696,2,0.739141,0.608330,qdf
O=c1[nH]cnc2nc[nH]c12,0.857828,0.100270,0.003265,0.038637,1,0.730807,0.607828,qdf
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,0.004608,0.015070,0.857750,0.122573,3,0.688034,0.607750,qdf
CC12CCC(CC1)C(C)(C)O2,0.857456,0.121056,0.004307,0.017180,1,0.693588,0.607456,qdf
NC(N)=NC#N,0.856040,0.091092,0.049740,0.003127,1,0.748199,0.606040,qdf
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,0.003046,0.855750,0.070851,0.070354,2,0.757765,0.605750,qdf
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O,0.047966,0.855442,0.003145,0.093447,2,0.748580,0.605442,qdf
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,0.003813,0.022929,0.117874,0.855383,4,0.711897,0.605383,qdf
c1c(NC(=O)OC(C)C(=O)NCC)cccc1,0.015665,0.004529,0.124569,0.855236,4,0.696473,0.605236,qdf
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,0.123307,0.004306,0.017308,0.855079,4,0.700622,0.605079,qdf
c1cccc2c3c(C)cc4ccccc4c3ccc12,0.004391,0.854183,0.124740,0.016686,2,0.701739,0.604183,qdf
CC(C)=CCCC(C)=CC(=O),0.004461,0.016205,0.853542,0.125793,3,0.702446,0.603542,qdf
c2ccc1NCCc1c2,0.852814,0.003431,0.111678,0.032077,1,0.736345,0.602814,qdf
CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,0.000001,0.027893,0.119982,0.852124,4,0.707816,0.602124,qdf
COc1cc(CC=C)ccc1O,0.004624,0.015228,0.128603,0.851545,4,0.705765,0.601545,qdf
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,0.090702,0.851155,0.055048,0.003096,2,0.768052,0.601155,qdf
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,0.003191,0.103020,0.045186,0.848604,4,0.767130,0.598604,qdf
CCCCCCCBr,0.003117,0.073286,0.077013,0.846583,4,0.790531,0.596583,qdf
CCCCC(CC)C=O,0.004127,0.131285,0.019532,0.845056,4,0.733402,0.595056,qdf
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,0.004342,0.074638,0.076425,0.844595,4,0.802839,0.594595,qdf
CC(C)c1ccc(C)cc1,0.843227,0.027231,0.003640,0.125902,1,0.754897,0.593227,qdf
CCCCCCCCCCCCCCCCO,0.049203,0.003158,0.104432,0.843207,4,0.787870,0.593207,qdf
CCCCCOC(=O)CC,0.004750,0.137260,0.014836,0.843153,4,0.727567,0.593153,qdf
CCCCCC(=O)C,0.011668,0.139809,0.005522,0.843002,4,0.720895,0.593002,qdf
CCCCC(=O)CCCC,0.033362,0.842689,0.003430,0.120519,2,0.767732,0.592689,qdf
CCCCCCCI,0.016199,0.027829,0.113860,0.842112,4,0.805838,0.592112,qdf
CCOC(=O)CC,0.099643,0.003110,0.842111,0.055137,3,0.796714,0.592111,qdf
CNN,0.033208,0.121247,0.003436,0.842110,4,0.769100,0.592110,qdf
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O,0.003101,0.098573,0.841773,0.056553,3,0.798883,0.591773,qdf
O=N(=O)OCC(CON(=O)=O)ON(=O)=O,0.003096,0.841722,0.097920,0.057261,2,0.799577,0.591722,qdf
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,0.103590,0.052105,0.003135,0.841170,4,0.796916,0.591170,qdf
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,0.033842,0.003422,0.121616,0.841120,4,0.772970,0.591120,qdf
CC(C)OC=O,0.009801,0.142937,0.006313,0.840949,4,0.722856,0.590949,qdf
CCC(C)(C)C,0.057728,0.098311,0.003095,0.840866,4,0.802584,0.590866,qdf
CCc1ccccc1,0.113520,0.003232,0.043840,0.839408,4,0.792860,0.589408,qdf
CCCCCCCC(=O)OCC,0.004570,0.839210,0.016094,0.140127,2,0.740921,0.589209,qdf
C=CCCC=C,0.007982,0.007607,0.145665,0.838746,4,0.726795,0.588746,qdf
CC1CO1,0.007336,0.148107,0.836226,0.008331,3,0.733413,0.586226,qdf
CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.006760,0.009123,0.148002,0.836115,4,0.734397,0.586115,qdf
OC1CCCCCCC1,0.057002,0.003109,0.835457,0.104432,3,0.818544,0.585457,qdf
CCCC#C,0.136595,0.834196,0.003764,0.025445,2,0.775563,0.584196,qdf
NC(=O)NC1NC(=O)NC1=O,0.003219,0.045794,0.116800,0.834187,4,0.810392,0.584187,qdf
ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O,0.007955,0.045100,0.113316,0.833628,4,0.831948,0.583628,qdf
c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,0.006832,0.009070,0.151209,0.832888,4,0.742510,0.582888,qdf
O=C1NC(=O)NC(=O)C1(CC)C(C)CC,0.004568,0.016395,0.146613,0.832425,4,0.759114,0.582425,qdf
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O,0.151907,0.007812,0.007864,0.832417,4,0.742926,0.582417,qdf
CC(=C)C,0.829300,0.003371,0.037587,0.129742,1,0.811801,0.579300,qdf
CCCCCCCCCCCCCCCC,0.003390,0.827793,0.131902,0.036915,2,0.814701,0.577793,qdf
CC(C)(C)c1ccc(O)cc1,0.827720,0.155888,0.010081,0.006311,1,0.756770,0.577720,qdf
Cn1ccc(=O)[nH]c1=O,0.827284,0.098082,0.071581,0.003054,1,0.852692,0.577284,qdf
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,0.029585,0.003608,0.139671,0.827137,4,0.802659,0.577137,qdf
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.000255,0.009737,0.164527,0.825481,4,0.724882,0.575481,qdf
Nc1ccc(cc1)c2ccc(N)cc2,0.824956,0.008001,0.007784,0.159260,1,0.761402,0.574956,qdf
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,0.141768,0.003601,0.030007,0.824623,4,0.809990,0.574623,qdf
Cc1ccccc1N,0.005739,0.158153,0.824599,0.011509,3,0.767074,0.574599,qdf
CC(C)CCCO,0.003867,0.148211,0.024420,0.823501,4,0.800708,0.573501,qdf
Cc1cccc2c(C)cccc12,0.821729,0.078752,0.003044,0.096476,1,0.872439,0.571729,qdf
CNc1ccccc1,0.819067,0.084673,0.093222,0.003038,1,0.881973,0.569067,qdf
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2,0.007164,0.008840,0.165557,0.818439,4,0.777474,0.568439,qdf
Oc1ccncc1,0.817342,0.141451,0.037804,0.003403,1,0.843496,0.567342,qdf
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,0.012064,0.005614,0.817203,0.165118,3,0.785907,0.567203,qdf
CCCCCC(=O)OCC,0.158383,0.020644,0.816801,0.004172,3,0.808071,0.566801,qdf
CCCOC(=O)C,0.123283,0.003148,0.816800,0.056769,3,0.871889,0.566800,qdf
Cc1ccncc1C,0.003067,0.108459,0.816537,0.071937,3,0.885110,0.566537,qdf
CCOCCOCC,0.007164,0.167566,0.816397,0.008873,3,0.782299,0.566397,qdf
CCCCCCCCCCCCCC,0.068227,0.003083,0.113353,0.815337,4,0.886191,0.565337,qdf
CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.813866,0.130317,0.003192,0.052626,1,0.874971,0.563866,qdf
CCO,0.812532,0.052897,0.003192,0.131379,1,0.878842,0.562532,qdf
COP(=S)(OC)SCC(=O)N(C)C=O,0.000000,0.000000,0.188296,0.811704,4,0.697893,0.561704,qdf
ClCCC#N,0.062781,0.062781,0.062781,0.811656,4,0.996512,0.561656,qdf
CC(=O)N,0.007213,0.172460,0.811442,0.008885,3,0.793770,0.561442,qdf
c3ccc2nc1ccccc1cc2c3,0.082772,0.811265,0.003047,0.102916,2,0.905422,0.561265,qdf
c1ccc2ccccc2c1,0.171024,0.005617,0.811151,0.012208,3,0.800243,0.561151,qdf
CCC(CC)CO,0.003257,0.810494,0.138661,0.047588,2,0.876892,0.560494,qdf
C/C1CCC(\C)CC1,0.005440,0.012835,0.810007,0.171718,3,0.804298,0.560007,qdf
CCCCc1ccccc1,0.007999,0.175426,0.008009,0.808566,4,0.799879,0.558566,qdf
CCc1ccccc1C,0.807742,0.004783,0.015979,0.171496,1,0.817278,0.557742,qdf
CCCN(=O)=O,0.807125,0.003246,0.049135,0.140494,1,0.887741,0.557125,qdf
CCOP(=S)(OCC)SCSC(C)(C)C,0.009813,0.024498,0.159107,0.806583,4,0.868620,0.556583,qdf
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C,0.062426,0.003130,0.806233,0.128210,3,0.906315,0.556234,qdf
C=CC=O,0.073964,0.116804,0.003075,0.806156,4,0.915999,0.556156,qdf
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C,0.003474,0.036366,0.154779,0.805381,4,0.870363,0.555381,qdf
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0.003267,0.047995,0.804594,0.144144,3,0.892414,0.554594,qdf
Cc1cccc(C)n1,0.008041,0.182073,0.801831,0.008056,3,0.814901,0.551831,qdf
CC(C)c1ccccc1C,0.004935,0.015334,0.178611,0.801120,4,0.830390,0.551120,qdf
CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O,0.022983,0.172253,0.004060,0.800704,4,0.851185,0.550704,qdf
c1ccc2c(c1)c3ccccc3c4ccccc24,0.003527,0.035108,0.799158,0.162208,3,0.882511,0.549158,qdf
CCCCC,0.003368,0.042339,0.798894,0.155399,3,0.896985,0.548894,qdf
CN(C)C(=O)SCCCCOc1ccccc1,0.000889,0.005162,0.195427,0.798522,4,0.767716,0.548522,qdf
COc2cnc1cncnc1n2,0.004272,0.797918,0.177271,0.020540,2,0.851093,0.547918,qdf
Nc3cc2c1ccccc1ccc2c4ccccc34,0.164950,0.034789,0.796717,0.003544,3,0.887474,0.546717,qdf
c1ccc2c(c1)c3cccc4cccc2c34,0.013746,0.005309,0.186000,0.794945,4,0.839678,0.544945,qdf
Cc1cc(C)cc(C)c1,0.003066,0.793038,0.083808,0.120088,2,0.957874,0.543038,qdf
CC#C,0.099106,0.791002,0.003048,0.106843,2,0.968260,0.541002,qdf
CCCCCCCCC(=O)C,0.003707,0.030707,0.787544,0.178042,3,0.898885,0.537544,qdf
CCCCC(C)O,0.048837,0.003300,0.160705,0.787158,4,0.935578,0.537158,qdf
C/C=C/C=O,0.032940,0.784407,0.003639,0.179014,2,0.910764,0.534407,qdf
O=C1NC(=O)NC(=O)C1(C)CC=C,0.015899,0.784394,0.004932,0.194775,2,0.867296,0.534394,qdf
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0.783603,0.182062,0.030611,0.003724,1,0.907110,0.533603,qdf
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,0.072249,0.072249,0.072249,0.783252,4,1.097722,0.533252,qdf
Cc2cnc1cncnc1n2,0.142439,0.003126,0.783184,0.071250,3,0.974159,0.533184,qdf
CCC(C)O,0.004006,0.024931,0.782344,0.188719,3,0.895731,0.532344,qdf
Fc1cccc(F)c1,0.781505,0.060672,0.154629,0.003194,1,0.966161,0.531505,qdf
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23,0.202469,0.006308,0.780208,0.011015,3,0.863652,0.530208,qdf
O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,0.007936,0.008442,0.203521,0.780101,4,0.860445,0.530101,qdf
CCCCCC,0.003063,0.122111,0.779727,0.095099,3,0.998726,0.529727,qdf
C1CCCCCC1,0.010921,0.006354,0.779619,0.203105,3,0.864633,0.529619,qdf
CCOC(=O)C,0.203974,0.007300,0.009242,0.779484,4,0.862248,0.529483,qdf
CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C,0.000004,0.040349,0.180177,0.779470,4,0.912594,0.529470,qdf
CC(C)C(C)O,0.171858,0.003361,0.778785,0.045996,3,0.949502,0.528785,qdf
Cc1ccc(C)cc1,0.004059,0.024328,0.192946,0.778667,4,0.901713,0.528667,qdf
CCCC(C)(C)O,0.003197,0.061304,0.157474,0.778025,4,0.975109,0.528025,qdf
Oc1cccc2cccnc12,0.166403,0.777474,0.052848,0.003275,2,0.964068,0.527474,qdf
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,0.000004,0.026230,0.196550,0.777216,4,0.881760,0.527216,qdf
CCCCCCCO,0.003356,0.046723,0.776752,0.173169,3,0.955265,0.526752,qdf
CC1CCCCC1NC(=O)Nc2ccccc2,0.003111,0.078155,0.143337,0.775397,4,0.999597,0.525397,qdf
OCC1OC(O)C(O)C(O)C1O,0.003115,0.775079,0.077139,0.144667,2,0.999486,0.525079,qdf
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.000011,0.000205,0.224918,0.774866,4,0.771962,0.524866,qdf
CCCCCC(C)C,0.003176,0.065241,0.156959,0.774623,4,0.988004,0.524623,qdf
CCCCC(C)CC,0.003213,0.061299,0.165047,0.770441,4,0.992359,0.520441,qdf
C2c1ccccc1N(CCF)C(=O)c3ccccc23,0.770167,0.212855,0.006806,0.010172,1,0.881596,0.520167,qdf
CCN(CC)C(=S)SSC(=S)N(CC)CC,0.007261,0.026302,0.197160,0.769277,4,0.942618,0.519277,qdf
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,0.003074,0.131061,0.096670,0.769196,4,1.026935,0.519196,qdf
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.768982,0.034731,0.192656,0.003631,1,0.946950,0.518982,qdf
CCOC(=O)CC(=O)OCC,0.198980,0.003856,0.028682,0.768482,4,0.933325,0.518482,qdf
Oc1ccc2ccccc2c1,0.164813,0.003194,0.064949,0.767044,4,1.004852,0.517044,qdf
c1ccccc1(OC(=O)NC),0.766456,0.003100,0.086116,0.144328,1,1.027631,0.516456,qdf
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,0.010070,0.025991,0.198011,0.765929,4,0.960954,0.515929,qdf
CC(=O)Nc1ccc(F)cc1,0.007142,0.009679,0.217918,0.765261,4,0.890066,0.515261,qdf
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.000650,0.047861,0.186366,0.765123,4,0.963982,0.515123,qdf
O=Cc1ccccc1,0.003934,0.027351,0.764794,0.203921,3,0.937088,0.514794,qdf
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.006663,0.218647,0.764154,0.010536,3,0.893483,0.514154,qdf
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,0.000005,0.118095,0.118095,0.763805,4,1.024933,0.513805,qdf
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,0.000025,0.005876,0.230331,0.763768,4,0.828769,0.513768,qdf
OCC(O)CO,0.003306,0.053023,0.180217,0.763454,4,0.994725,0.513454,qdf
O=C2NC(=O)C1(CCCCC1)C(=O)N2,0.003150,0.073935,0.763193,0.159722,3,1.024233,0.513193,qdf
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,0.014038,0.065271,0.158988,0.761702,4,1.064316,0.511702,qdf
c1ccncc1,0.003152,0.162223,0.759763,0.074861,3,1.032965,0.509763,qdf
CC(O)c1ccccc1,0.003145,0.076733,0.160881,0.759240,4,1.036136,0.509240,qdf
CCC(C)(C)O,0.198111,0.758126,0.040242,0.003521,2,0.980797,0.508126,qdf
CCCCCCCC#C,0.005213,0.015172,0.221688,0.757927,4,0.916098,0.507927,qdf
CCNc1nc(Cl)nc(NCC)n1,0.030960,0.104001,0.108299,0.756740,4,1.146428,0.506740,qdf
COc2ncc1nccnc1n2,0.089492,0.755649,0.003108,0.151752,2,1.055746,0.505649,qdf
Fc1ccccc1,0.003133,0.755461,0.160013,0.081393,2,1.049287,0.505461,qdf
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,0.000318,0.001860,0.244947,0.752875,4,0.825987,0.502875,qdf
O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,0.003130,0.752358,0.160789,0.083723,2,1.058431,0.502358,qdf
