smiles,w1,w2,w3,w4,top_slot,entropy_bits,top_minus_uniform,source
CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.180347,0.037362,0.627807,0.154484,3,1.460740,0.377807,qdf
CCC(=O)OC,0.209253,0.124212,0.038951,0.627585,4,1.450171,0.377585,qdf
O=N(=O)c1ccccc1,0.044018,0.091329,0.627213,0.237440,3,1.428308,0.377213,qdf
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,0.626419,0.237253,0.092643,0.043685,1,1.430405,0.376419,qdf
CCCCCC=O,0.041628,0.626074,0.102708,0.229591,2,1.438509,0.376074,qdf
CCCC(O)C=C,0.135073,0.038090,0.201412,0.625425,4,1.458778,0.375425,qdf
CNC(=O)Oc1cccc(N=CN(C)C)c1,0.135425,0.624894,0.201627,0.038054,2,1.459763,0.374894,qdf
COC=O,0.138986,0.199630,0.623570,0.037814,3,1.463305,0.373570,qdf
c1ccc(cc1)c2ccc(cc2)c3ccccc3,0.164459,0.623391,0.175118,0.037032,2,1.469572,0.373391,qdf
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,0.107643,0.040776,0.229101,0.622480,4,1.447141,0.372480,qdf
O=c1cc[nH]c(=O)[nH]1,0.621660,0.245064,0.088624,0.044651,1,1.433626,0.371660,qdf
OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O,0.066127,0.258450,0.620794,0.054628,3,1.419744,0.370794,qdf
c1ccc2ccccc2c1,0.254470,0.048737,0.620030,0.076764,3,1.426725,0.370030,qdf
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,0.619549,0.094529,0.043149,0.242773,1,1.441101,0.369549,qdf
CC(C)CCOC(=O)C,0.241331,0.042227,0.617669,0.098772,3,1.446958,0.367669,qdf
CC(C)COC=O,0.261031,0.052192,0.069843,0.616934,4,1.426206,0.366934,qdf
CC34CCC1C(CCC2CC(O)CCC12C)C3CCC4=O,0.059244,0.060462,0.264005,0.616289,4,1.423907,0.366289,qdf
C1Cc2ccccc2C1,0.615894,0.263630,0.065337,0.055139,1,1.425420,0.365894,qdf
CCCCCO,0.188337,0.158931,0.615893,0.036839,3,1.481470,0.365893,qdf
Oc1cccc2cccnc12,0.227546,0.615565,0.117508,0.039381,2,1.463659,0.365565,qdf
CCC#N,0.615355,0.223128,0.038839,0.122677,1,1.467289,0.365355,qdf
CNC(=O)Oc1ccccc1OC(C)C,0.039739,0.114252,0.232000,0.614009,4,1.463563,0.364009,qdf
CCCCO,0.038783,0.613619,0.224669,0.122930,2,1.469894,0.363619,qdf
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23,0.094372,0.250824,0.043087,0.611717,4,1.451055,0.361717,qdf
CCCCCCCCC,0.611395,0.036541,0.184868,0.167196,1,1.490106,0.361395,qdf
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,0.608901,0.188085,0.036465,0.166550,1,1.494088,0.358901,qdf
c2cnc1ncncc1n2,0.608361,0.245890,0.041030,0.104720,1,1.463793,0.358361,qdf
CCCCCCC(=O)OCC,0.269977,0.606640,0.050348,0.073035,2,1.440277,0.356640,qdf
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.040324,0.244430,0.606167,0.109079,3,1.470054,0.356167,qdf
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,0.098789,0.254006,0.605134,0.042071,3,1.462925,0.355134,qdf
CCOC(=O)c1ccc(N)cc1,0.604250,0.135024,0.037623,0.223102,1,1.490089,0.354250,qdf
CNC(=O)Oc1cccc2CC(C)(C)Oc12,0.045515,0.604189,0.265248,0.085047,2,1.452320,0.354189,qdf
c1(O)cc(O)ccc1CCCCCC,0.258249,0.603738,0.042813,0.095200,2,1.461551,0.353738,qdf
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,0.080505,0.047069,0.603626,0.268799,3,1.449235,0.353626,qdf
CCCOC,0.042422,0.097021,0.603229,0.257327,3,1.463752,0.353229,qdf
c1c(OC)c(OC)C2C(=O)OCC2c1,0.277276,0.602982,0.062402,0.057341,2,1.439431,0.352982,qdf
CCCCc1c(C)nc(nc1O)N(C)C,0.261487,0.602823,0.092176,0.043514,2,1.460028,0.352823,qdf
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,0.195202,0.036251,0.166498,0.602050,4,1.504936,0.352050,qdf
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,0.036868,0.214166,0.147251,0.601715,4,1.499594,0.351715,qdf
CCCC#C,0.036255,0.601210,0.197346,0.165189,2,1.505984,0.351210,qdf
CCCCC(C)(O)CC,0.601167,0.042735,0.095437,0.260662,1,1.464815,0.351167,qdf
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),0.043106,0.599883,0.093758,0.263253,2,1.464853,0.349883,qdf
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,0.211577,0.599846,0.151956,0.036621,2,1.504161,0.349846,qdf
CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.061752,0.057881,0.280614,0.599754,4,1.442829,0.349754,qdf
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,0.282203,0.061087,0.598239,0.058471,3,1.444363,0.348239,qdf
Nc1ccccc1,0.092899,0.597926,0.265882,0.043293,2,1.466357,0.347926,qdf
CCCC(=O)CC,0.143239,0.036996,0.221866,0.597898,4,1.503146,0.347898,qdf
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4,0.597264,0.047236,0.079928,0.275573,1,1.455903,0.347264,qdf
CCCO,0.079270,0.597229,0.276011,0.047490,2,1.455410,0.347229,qdf
c2c(C)cc1nc(C)ccc1c2,0.596458,0.037905,0.129616,0.236021,1,1.497334,0.346458,qdf
CCCC(C)C,0.595635,0.277229,0.047233,0.079904,1,1.457661,0.345635,qdf
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,0.594797,0.037003,0.142124,0.226076,1,1.506821,0.344797,qdf
COc1ccccc1OCC(O)COC(N)=O,0.047457,0.079310,0.278543,0.594691,4,1.458196,0.344691,qdf
CCC(C)CCO,0.594062,0.038601,0.121793,0.245544,1,1.494973,0.344062,qdf
O=C2NC(=O)C1(CCCCCC1)C(=O)N2,0.593465,0.286824,0.062695,0.057016,1,1.449644,0.343465,qdf
O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.593169,0.222634,0.147512,0.036684,1,1.511679,0.343169,qdf
CCCC(C)O,0.592777,0.287418,0.063275,0.056530,1,1.450498,0.342777,qdf
COc1ncnc2nccnc12,0.592754,0.072156,0.050698,0.284393,1,1.454898,0.342754,qdf
CCCC(=O)CCC,0.290101,0.056369,0.590079,0.063451,3,1.453294,0.340079,qdf
CC1=CCC(CC1)C(C)=C,0.195312,0.588525,0.180498,0.035665,2,1.527648,0.338525,qdf
Nc1nc(=O)[nH]cc1F,0.181131,0.035649,0.588168,0.195051,3,1.528246,0.338168,qdf
CCCCCCCC(C)O,0.149560,0.588076,0.225873,0.036492,2,1.519509,0.338076,qdf
CC(C)C(O)C(C)C,0.587853,0.036820,0.232051,0.143276,1,1.516625,0.337853,qdf
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,0.585436,0.118346,0.038880,0.257337,1,1.502661,0.335436,qdf
CC(C)=CCCC(C)=CC(=O),0.039663,0.585312,0.262894,0.112131,2,1.497640,0.335312,qdf
CCC(C)(C)CC,0.043042,0.093533,0.585285,0.278141,3,1.480840,0.335285,qdf
CC(=O)Nc1ccccc1,0.584350,0.250858,0.037993,0.126799,1,1.510441,0.334350,qdf
CCCCCCCCCCCCO,0.294550,0.069488,0.052143,0.583819,4,1.462221,0.333819,qdf
OCC1OC(O)(CO)C(O)C1O,0.582804,0.074542,0.293210,0.049444,1,1.466645,0.332804,qdf
Nc3cc2c1ccccc1ccc2c4ccccc34,0.284800,0.088169,0.582611,0.044419,3,1.478604,0.332611,qdf
c1ccccc1O,0.581943,0.295659,0.051094,0.071304,1,1.465181,0.331943,qdf
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,0.048776,0.581816,0.293432,0.075976,2,1.468715,0.331816,qdf
O=C1NC(=O)NC(=O)C1(C)CC,0.581789,0.293963,0.075049,0.049199,1,1.468021,0.331789,qdf
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,0.581670,0.099572,0.041706,0.277051,1,1.490296,0.331670,qdf
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,0.049543,0.074321,0.581610,0.294527,3,1.467641,0.331610,qdf
CCCCCCCCCCCCCCCO,0.093958,0.282323,0.042911,0.580808,4,1.485889,0.330808,qdf
C=CCCC=C,0.214810,0.169031,0.035652,0.580507,4,1.537096,0.330507,qdf
Nc1ccc(O)cc1,0.579927,0.050295,0.296988,0.072791,1,1.468138,0.329927,qdf
CC(=O)Nc1ccc(F)cc1,0.067828,0.053149,0.299706,0.579317,4,1.465588,0.329317,qdf
CC=C,0.579286,0.168743,0.216337,0.035634,1,1.538689,0.329286,qdf
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,0.046765,0.293284,0.080877,0.579074,4,1.475479,0.329074,qdf
CCCC1CCCC1,0.077794,0.047970,0.577910,0.296326,3,1.473950,0.327910,qdf
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,0.577488,0.088160,0.044392,0.289961,1,1.483706,0.327488,qdf
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.036523,0.145691,0.240481,0.577304,4,1.531278,0.327304,qdf
CCCCCCCCC=C,0.299355,0.049758,0.073832,0.577054,4,1.471610,0.327054,qdf
CCCOC(=O)CCC,0.049837,0.576468,0.073668,0.300027,2,1.472034,0.326468,qdf
O=C(Nc1ccccc1)Nc2ccccc2,0.576150,0.121415,0.263989,0.038446,1,1.515637,0.326150,qdf
Cc1ccc(C)cc1,0.035232,0.193522,0.195352,0.575894,4,1.547305,0.325894,qdf
CC(C)CCC(C)(C)C,0.574616,0.204824,0.185320,0.035240,1,1.548625,0.324616,qdf
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,0.240574,0.148892,0.036306,0.574228,4,1.536825,0.324228,qdf
CN(C)C(=O)Nc1ccccc1,0.306467,0.058548,0.574143,0.060842,3,1.467943,0.324143,qdf
NC(=O)c1cnccn1,0.245817,0.036608,0.143499,0.574076,4,1.533881,0.324076,qdf
CCCCCCCC,0.573619,0.142815,0.036644,0.246922,1,1.534002,0.323619,qdf
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2,0.307603,0.062476,0.572835,0.057086,3,1.469385,0.322835,qdf
c3ccc2nc1ccccc1cc2c3,0.205490,0.572115,0.035159,0.187236,2,1.552394,0.322115,qdf
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,0.572090,0.271026,0.038786,0.118098,1,1.517213,0.322090,qdf
CCCC(=O)OCC,0.569972,0.310640,0.058328,0.061060,1,1.471639,0.319972,qdf
CCCCC,0.197766,0.035042,0.197766,0.569426,4,1.556840,0.319426,qdf
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.567745,0.276672,0.038926,0.116657,1,1.520441,0.317745,qdf
O=C2NC(=O)C1(CCCCC1)C(=O)N2,0.041282,0.567577,0.289842,0.101299,2,1.506074,0.317577,qdf
Oc1cccc(O)c1,0.567478,0.087200,0.300702,0.044620,1,1.492206,0.317478,qdf
COC(=O)C=C,0.041329,0.290324,0.101041,0.567306,4,1.506078,0.317306,qdf
Cc1cc(C)c(C)cc1C,0.299503,0.090126,0.043794,0.566578,4,1.495897,0.316578,qdf
Cc2c(N)c(=O)n(c1ccccc1)n2C,0.565822,0.068947,0.312840,0.052391,1,1.478267,0.315822,qdf
CC(C)(C)Cc1ccccc1,0.148882,0.249171,0.036195,0.565751,4,1.546846,0.315751,qdf
COC(=O)c1ccccc1C(=O)OC,0.050035,0.565049,0.311737,0.073180,2,1.481825,0.315049,qdf
Cc1ccc2cc3ccccc3cc2c1,0.069767,0.313383,0.564954,0.051896,3,1.479511,0.314954,qdf
c1ccc2c(c1)c3cccc4cccc2c34,0.087838,0.044421,0.303100,0.564640,4,1.495371,0.314640,qdf
CCCC(=O)OC,0.035595,0.238078,0.564583,0.161744,3,1.554962,0.314583,qdf
CCC(CC)CO,0.562814,0.269582,0.037476,0.130129,1,1.536953,0.312814,qdf
COc1ccccc1,0.145434,0.255618,0.562593,0.036355,3,1.548272,0.312593,qdf
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.034883,0.562326,0.210826,0.191965,2,1.566476,0.312326,qdf
CCCCOC=O,0.052897,0.562197,0.068117,0.316789,2,1.480797,0.312197,qdf
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.138404,0.263549,0.036802,0.561245,4,1.544914,0.311245,qdf
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,0.561057,0.129601,0.037507,0.271834,1,1.538335,0.311057,qdf
CN(C)C(=O)C,0.095227,0.042508,0.301422,0.560843,4,1.506161,0.310843,qdf
CC,0.035311,0.236304,0.168096,0.560289,4,1.562864,0.310289,qdf
CCC(C)C(C)C,0.559774,0.169371,0.035264,0.235591,1,1.563993,0.309774,qdf
COc1ccccc1O,0.559495,0.104810,0.295090,0.040605,1,1.517084,0.309495,qdf
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,0.286749,0.559129,0.039070,0.115051,2,1.527411,0.309129,qdf
CCCCCCCCO,0.558977,0.048985,0.075312,0.316726,1,1.488558,0.308977,qdf
CCC(C)(C)CO,0.039593,0.111200,0.290910,0.558298,4,1.524496,0.308298,qdf
Oc1ccccc1N(=O)=O,0.307158,0.557888,0.091578,0.043376,2,1.504990,0.307888,qdf
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C,0.264724,0.036579,0.141096,0.557601,4,1.550699,0.307601,qdf
CNC(=O)Oc1cc(C)cc(C)c1,0.322855,0.056182,0.557458,0.063505,3,1.482487,0.307458,qdf
CCCC=O,0.557186,0.040694,0.297894,0.104226,1,1.518570,0.307186,qdf
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,0.043883,0.089639,0.556460,0.310018,3,1.504209,0.306460,qdf
CCCCCC=C,0.556270,0.318822,0.048468,0.076440,1,1.491684,0.306270,qdf
CCCCCC(C)(C)O,0.062530,0.056983,0.556061,0.324427,3,1.483293,0.306061,qdf
CC(C)C,0.041135,0.101759,0.555390,0.301717,3,1.517636,0.305390,qdf
CCCCC(=O)OCC,0.324781,0.554847,0.054113,0.066259,2,1.485629,0.304847,qdf
CCC(=O)C,0.326261,0.554130,0.056480,0.063129,2,1.484936,0.304130,qdf
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,0.326610,0.554094,0.058873,0.060423,2,1.484448,0.304094,qdf
O=C1NC(=O)NC(=O)C1(CC)CC=C,0.552985,0.052860,0.068134,0.326020,1,1.488063,0.302985,qdf
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,0.552606,0.147749,0.036114,0.263531,1,1.560514,0.302606,qdf
Oc1ccc(O)cc1,0.286293,0.037840,0.550571,0.125297,3,1.544853,0.300571,qdf
c1ccc2c(c1)c3ccccc3c4ccccc24,0.036760,0.137677,0.550518,0.275045,3,1.555311,0.300518,qdf
C/C=C/C=O,0.137611,0.550410,0.036764,0.275214,2,1.555365,0.300410,qdf
C1C=CCC=C1,0.037997,0.291323,0.547117,0.123562,3,1.546407,0.297117,qdf
CNC(=O)Oc1ccccc1C2OCCO2,0.188495,0.230054,0.546835,0.034616,3,1.585654,0.296835,qdf
CC(C)N(=O)=O,0.546407,0.053323,0.067398,0.332873,1,1.492458,0.296407,qdf
CCCCCCCCCCCCCCCCO,0.093705,0.317177,0.546311,0.042807,3,1.516617,0.296311,qdf
CCCCCCCCCCCC(=O)OC,0.321117,0.545223,0.089880,0.043780,2,1.513384,0.295223,qdf
CC(=C)C,0.545169,0.038381,0.296451,0.119999,1,1.544750,0.295169,qdf
CCc1ccccc1C,0.544889,0.103553,0.040758,0.310799,1,1.528245,0.294890,qdf
CCCCCCCO,0.544630,0.335174,0.054459,0.065737,1,1.492842,0.294630,qdf
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,0.544149,0.050804,0.071605,0.333443,1,1.496830,0.294149,qdf
Cc1ccccc1N,0.071001,0.543880,0.333984,0.051135,2,1.496573,0.293880,qdf
CCOC(=O)c1ccccc1,0.543422,0.182676,0.239231,0.034672,1,1.587991,0.293422,qdf
C#C,0.054801,0.337262,0.542677,0.065259,3,1.493966,0.292677,qdf
CCCCCCC,0.542398,0.334233,0.073609,0.049760,1,1.499621,0.292398,qdf
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,0.169077,0.542196,0.253692,0.035035,2,1.583791,0.292196,qdf
CCCOC(=O)C,0.282638,0.036427,0.539785,0.141150,3,1.568190,0.289785,qdf
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,0.239493,0.539346,0.034529,0.186632,2,1.593874,0.289346,qdf
Cc1c(cccc1N(=O)=O)N(=O)=O,0.538953,0.043451,0.091046,0.326550,1,1.519242,0.288953,qdf
CCCCCCO,0.537829,0.331424,0.044947,0.085800,1,1.514425,0.287829,qdf
Cc1cc(=O)n(c2ccccc2)n1C,0.340453,0.537778,0.051595,0.070173,2,1.500114,0.287778,qdf
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,0.537671,0.299845,0.037830,0.124654,1,1.555551,0.287671,qdf
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O,0.034420,0.190814,0.537187,0.237578,3,1.597518,0.287187,qdf
CCOC(=O)c1cncn1C(C)c2ccccc2,0.208712,0.220538,0.536527,0.034223,3,1.601325,0.286527,qdf
Nc2cccc3nc1ccccc1cc23,0.055776,0.063959,0.344902,0.535363,4,1.498231,0.285363,qdf
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0.342713,0.535332,0.070622,0.051333,2,1.502014,0.285332,qdf
Oc1ccncc1,0.341572,0.534742,0.074257,0.049428,2,1.505274,0.284742,qdf
O=N(=O)c1ccc(cc1)N(=O)=O,0.139568,0.289228,0.036506,0.534698,4,1.571428,0.284698,qdf
Oc1ccc(C=O)cc1,0.055782,0.534528,0.345741,0.063949,2,1.498752,0.284528,qdf
CCOc1ccc(NC(=O)C)cc1,0.310153,0.534323,0.038715,0.116809,2,1.550435,0.284323,qdf
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,0.042563,0.094584,0.328551,0.534302,4,1.526389,0.284302,qdf
CCCCCCCCCO,0.221632,0.210255,0.533947,0.034165,3,1.604581,0.283947,qdf
Fc1cccc(F)c1,0.533467,0.215897,0.216491,0.034144,1,1.605366,0.283467,qdf
CC(C)CO,0.299284,0.532776,0.130725,0.037215,2,1.565277,0.282776,qdf
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,0.058721,0.060538,0.347988,0.532754,4,1.499038,0.282754,qdf
CCCCCCCC(=O)OCC,0.223350,0.034142,0.209834,0.532674,4,1.606089,0.282674,qdf
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23,0.042036,0.096887,0.329088,0.531989,4,1.530543,0.281989,qdf
CCCCCOC(=O)C,0.531764,0.348666,0.063154,0.056416,1,1.500180,0.281764,qdf
N#Cc1ccccc1C#N,0.034403,0.246423,0.187513,0.531661,4,1.602612,0.281661,qdf
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.213288,0.034100,0.221442,0.531170,4,1.608117,0.281170,qdf
Cc1cccc2c(C)cccc12,0.530364,0.283427,0.035770,0.150439,1,1.583784,0.280364,qdf
Cc1cc(C)c2ccccc2c1,0.530075,0.163866,0.270951,0.035108,1,1.593086,0.280075,qdf
CCc1ccccc1,0.236906,0.034163,0.199895,0.529036,4,1.608867,0.279036,qdf
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,0.044490,0.087239,0.339366,0.528905,4,1.521883,0.278905,qdf
Oc2ccc1ncccc1c2,0.528839,0.326433,0.040601,0.104127,1,1.540790,0.278839,qdf
CC12CCC(CC1)C(C)(C)O2,0.527582,0.289800,0.035979,0.146638,1,1.583267,0.277582,qdf
CCCCC(=O)C,0.035392,0.280372,0.157073,0.527163,4,1.591363,0.277163,qdf
CCCCCC(=O)OC,0.050381,0.072343,0.526132,0.351143,3,1.508943,0.276132,qdf
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C,0.525549,0.167688,0.034914,0.271849,1,1.599576,0.275549,qdf
C1N(C(=O)NCC(C)C)C(=O)NC1,0.525323,0.355193,0.056788,0.062696,1,1.503803,0.275323,qdf
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,0.524398,0.326618,0.039740,0.109244,1,1.549506,0.274398,qdf
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.105744,0.330041,0.040306,0.523909,4,1.545918,0.273909,qdf
Cc1cccc(C)n1,0.053492,0.356307,0.523109,0.067091,3,1.506966,0.273109,qdf
COc1cc(CC=C)ccc1O,0.350147,0.522638,0.046755,0.080459,2,1.518477,0.272638,qdf
OCCOc1ccccc1,0.522464,0.357937,0.056231,0.063369,1,1.505592,0.272464,qdf
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O,0.036711,0.305452,0.135965,0.521872,4,1.578688,0.271872,qdf
CCc1ccccc1CC,0.033895,0.217024,0.520996,0.228085,3,1.620277,0.270996,qdf
CCCCCCC(C)O,0.037846,0.123766,0.520332,0.318055,3,1.567889,0.270332,qdf
CCN2c1ncccc1N(C)C(=O)c3cccnc23,0.064777,0.055130,0.359923,0.520169,4,1.507370,0.270169,qdf
CNN,0.518841,0.201273,0.033995,0.245891,1,1.620160,0.268841,qdf
NC(=O)NC1NC(=O)NC1=O,0.052895,0.067997,0.360290,0.518818,4,1.509821,0.268818,qdf
CNc1ccccc1,0.518619,0.196607,0.250711,0.034063,1,1.619100,0.268619,qdf
CCCC=C(CC)C=O,0.039666,0.109607,0.332379,0.518347,4,1.553866,0.268347,qdf
c1ccccc1,0.041599,0.098786,0.518075,0.341539,3,1.541605,0.268075,qdf
c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,0.041120,0.101179,0.339969,0.517733,4,1.544586,0.267733,qdf
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,0.282369,0.034928,0.517111,0.165591,3,1.605775,0.267111,qdf
CCCCCCCC=C,0.262694,0.034248,0.516620,0.186438,3,1.617361,0.266620,qdf
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.363687,0.063895,0.055806,0.516612,4,1.508846,0.266612,qdf
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,0.101363,0.516607,0.041081,0.340949,2,1.545469,0.266607,qdf
Cc1ccnc(C)c1,0.515959,0.320884,0.125512,0.037645,1,1.572692,0.265959,qdf
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,0.319047,0.515742,0.037414,0.127797,2,1.575180,0.265742,qdf
COC(C)(C)C,0.335723,0.109336,0.515241,0.039700,3,1.555487,0.265241,qdf
CC(C)CC(C)O,0.514918,0.326002,0.120937,0.038143,1,1.568561,0.264918,qdf
O=C1NC(=O)NC(=O)C1(CC)C(C)C,0.033774,0.221069,0.514872,0.230285,3,1.627410,0.264872,qdf
c2ccc1[nH]nnc1c2,0.365332,0.065913,0.054297,0.514458,4,1.510831,0.264458,qdf
CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O,0.114296,0.513977,0.038975,0.332752,2,1.561874,0.263977,qdf
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O,0.044381,0.513907,0.354189,0.087523,2,1.530950,0.263907,qdf
CCOCC,0.513598,0.366794,0.056161,0.063447,1,1.510171,0.263598,qdf
CN(C)C(=O)N(C)C,0.366060,0.052108,0.512578,0.069254,3,1.513805,0.262578,qdf
Cc1cc2c3ccccc3ccc2c4ccccc14,0.363048,0.076208,0.512250,0.048494,3,1.519809,0.262250,qdf
CC(C)OC(C)C,0.055814,0.511006,0.369300,0.063880,2,1.511563,0.261006,qdf
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,0.034823,0.167006,0.287456,0.510714,4,1.611998,0.260714,qdf
CC(C)CC(C)(C)O,0.048385,0.076449,0.510483,0.364683,3,1.520904,0.260483,qdf
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,0.369270,0.509843,0.067999,0.052887,2,1.514253,0.259843,qdf
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O,0.509497,0.055285,0.370655,0.064563,1,1.512540,0.259497,qdf
Cc1c(C)c(C)c(C)c(C)c1C,0.100686,0.041198,0.509344,0.348772,3,1.548791,0.259344,qdf
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0.033972,0.509315,0.195612,0.261102,2,1.627812,0.259315,qdf
Cc1c2ccccc2c(C)c3ccc4ccccc4c13,0.316444,0.137812,0.036506,0.509237,4,1.589458,0.259237,qdf
CCCCCC(=O)C,0.170107,0.034681,0.287223,0.507989,4,1.616201,0.257989,qdf
CC1(C)C2CCC1(C)C(O)C2,0.120293,0.038193,0.335053,0.506461,4,1.573088,0.256461,qdf
O=C1CCCN1,0.506236,0.059012,0.060209,0.374542,1,1.512853,0.256236,qdf
C1c2ccccc2c3cc4ccccc4cc13,0.052547,0.506162,0.068534,0.372757,2,1.516270,0.256162,qdf
CCCCC=C,0.058004,0.374569,0.506141,0.061286,3,1.513021,0.256141,qdf
O=Cc1ccccc1,0.041518,0.099069,0.505676,0.353737,3,1.548790,0.255676,qdf
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,0.044097,0.505498,0.361941,0.088464,2,1.536282,0.255498,qdf
c1cnc2c(c1)ccc3ncccc23,0.154872,0.035364,0.304769,0.504995,4,1.607441,0.254995,qdf
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.034377,0.282707,0.178069,0.504846,4,1.623545,0.254846,qdf
Oc2ccc1CCCCc1c2,0.504705,0.371928,0.049671,0.073696,1,1.521004,0.254705,qdf
Cc1cccc(C)c1C,0.160883,0.504105,0.299959,0.035053,2,1.612766,0.254105,qdf
Nc1cc[nH]c(=O)n1,0.145642,0.035917,0.504050,0.314391,3,1.600202,0.254050,qdf
Oc1ccccn1,0.373589,0.503988,0.071739,0.050684,2,1.519632,0.253988,qdf
CCOC(=O)N,0.503703,0.376444,0.055257,0.064596,1,1.515093,0.253703,qdf
Cc1cccc(O)c1,0.047086,0.503383,0.369982,0.079549,2,1.527310,0.253383,qdf
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,0.328077,0.131567,0.503343,0.037013,3,1.587027,0.253343,qdf
CCCC(C)(C)O,0.105395,0.503235,0.351051,0.040319,2,1.557624,0.253235,qdf
