smiles,w1,w2,w3,w4,top_slot,entropy_bits,top_minus_uniform,source
Oc1ccc(O)cc1,0.206853,0.046472,0.085030,0.661645,4,1.372611,0.411645,qdf
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0.039183,0.661546,0.152108,0.147162,2,1.397551,0.411546,qdf
Cc1ccc2ccccc2c1,0.217060,0.066359,0.055249,0.661332,4,1.363411,0.411332,qdf
CCOC(=O)c1ccc(N)cc1,0.074183,0.660930,0.214231,0.050655,2,1.367413,0.410930,qdf
CCCCOC,0.050161,0.215052,0.659632,0.075155,3,1.369966,0.409632,qdf
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,0.212025,0.659174,0.081072,0.047728,2,1.374125,0.409174,qdf
CCC1CCCCC1,0.039250,0.165500,0.658681,0.136569,3,1.401853,0.408681,qdf
CC(C)C(C)(C)C,0.153865,0.658102,0.038947,0.149086,2,1.404438,0.408102,qdf
CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C,0.061131,0.657712,0.059430,0.221728,2,1.367928,0.407712,qdf
CCCC(=O)OC,0.041721,0.194536,0.106657,0.657085,4,1.393169,0.407085,qdf
CCCCO,0.656436,0.039048,0.165479,0.139037,1,1.406554,0.406436,qdf
Cc1ccccc1n3c(C)nc2ccccc2c3=O,0.106643,0.196981,0.654725,0.041651,3,1.397116,0.404725,qdf
CC(C)CCC(C)(C)C,0.653059,0.055800,0.065298,0.225842,1,1.375637,0.403059,qdf
CNc1ccccc1,0.225976,0.054796,0.066679,0.652549,4,1.376829,0.402549,qdf
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,0.047101,0.218409,0.652119,0.082371,3,1.385911,0.402119,qdf
COC(=O)c1ccc(O)cc1,0.099296,0.042783,0.652047,0.205874,3,1.397101,0.402047,qdf
COC(=O)c1ccccc1,0.131804,0.649454,0.179680,0.039062,2,1.417462,0.399454,qdf
Cc1cc(C)c2ccccc2c1,0.649102,0.044333,0.091694,0.214871,1,1.396757,0.399102,qdf
c2ccc1[nH]ccc1c2,0.075322,0.049799,0.647119,0.227761,3,1.388985,0.397119,qdf
Nc2cccc3nc1ccccc1cc23,0.647047,0.232556,0.057993,0.062404,1,1.383749,0.397047,qdf
CCCCCCC(=O)C,0.232149,0.066439,0.054830,0.646583,4,1.385442,0.396583,qdf
COc1ccc(C=O)cc1,0.046901,0.082596,0.224195,0.646309,4,1.394803,0.396309,qdf
CCCCCC1CCCC1,0.040109,0.197322,0.116999,0.645571,4,1.417853,0.395571,qdf
CCCC(C)(C)CO,0.214840,0.645213,0.043097,0.096849,2,1.406229,0.395213,qdf
O=C2NC(=O)C1(CCCCC1)C(=O)N2,0.644266,0.038524,0.178790,0.138420,1,1.428580,0.394266,qdf
CC(=O)C(C)(C)C,0.643832,0.038146,0.149861,0.168161,1,1.431636,0.393832,qdf
OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O,0.173019,0.038251,0.145119,0.643610,4,1.431292,0.393610,qdf
CC(C)CCCO,0.072222,0.643211,0.233318,0.051249,2,1.392868,0.393211,qdf
c3ccc2nc1ccccc1cc2c3,0.060480,0.059643,0.641439,0.238438,3,1.391466,0.391439,qdf
O=C2NC(=O)C1(CCC1)C(=O)N2,0.641204,0.222799,0.091873,0.044124,1,1.408818,0.391204,qdf
c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,0.063732,0.640891,0.056749,0.238628,2,1.392668,0.390891,qdf
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,0.166435,0.640289,0.037890,0.155386,2,1.438695,0.390289,qdf
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,0.640131,0.040921,0.209872,0.109076,1,1.422043,0.390131,qdf
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,0.045260,0.638651,0.228704,0.087384,2,1.409327,0.388651,qdf
CCOC=O,0.047338,0.080932,0.233513,0.638217,4,1.405377,0.388217,qdf
CCCCCC,0.224123,0.638098,0.094277,0.043502,2,1.415107,0.388098,qdf
CCC(C)(C)CC,0.637669,0.222850,0.096459,0.043022,1,1.417298,0.387669,qdf
Cc1ccc(O)c(C)c1,0.079047,0.048034,0.235785,0.637134,4,1.405611,0.387134,qdf
CC(C)C(O)C(C)C,0.037729,0.154682,0.170906,0.636684,4,1.445186,0.386684,qdf
c1cccc2c3c(C)cc4ccccc4c3ccc12,0.635987,0.061996,0.058125,0.243892,1,1.399037,0.385987,qdf
CCC(CC)CO,0.212889,0.040530,0.111194,0.635388,4,1.430661,0.385388,qdf
CC(=O)Nc1ccc(F)cc1,0.074874,0.240030,0.049795,0.635300,4,1.405441,0.385300,qdf
Nc1nc(=O)[nH]cc1F,0.053248,0.243473,0.068497,0.634782,4,1.402676,0.384782,qdf
CCCCCC(=O)OCC,0.229392,0.044016,0.634765,0.091828,3,1.418142,0.384765,qdf
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,0.043276,0.226955,0.095019,0.634750,4,1.420509,0.384750,qdf
CCCC(C)CO,0.038446,0.133448,0.193649,0.634458,4,1.443603,0.384458,qdf
CC(C)(C)c1ccc(O)cc1,0.129451,0.038689,0.198173,0.633687,4,1.443178,0.383687,qdf
CNC(=O)Oc1cccc(N=CN(C)C)c1,0.044425,0.232401,0.090095,0.633079,4,1.419245,0.383079,qdf
Oc1ccccn1,0.051890,0.070723,0.244667,0.632720,4,1.406536,0.382720,qdf
Cc1ccc(cc1N(=O)=O)N(=O)=O,0.632690,0.113126,0.040226,0.213957,1,1.435962,0.382690,qdf
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,0.109327,0.040716,0.217627,0.632331,4,1.434070,0.382331,qdf
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C,0.631369,0.140272,0.190380,0.037979,1,1.451166,0.381369,qdf
O=C2NC(=O)C1(CCCCCC1)C(=O)N2,0.630650,0.041734,0.102556,0.225061,1,1.431882,0.380650,qdf
CC(=C)C1CC=C(C)C(=O)C1,0.037654,0.630641,0.147728,0.183977,2,1.454514,0.380641,qdf
c1ccccc1C(O)C(O)c2ccccc2,0.109105,0.040691,0.629517,0.220687,3,1.438078,0.379517,qdf
CCCCCCCCCO,0.110801,0.219366,0.040456,0.629378,4,1.439414,0.379378,qdf
Cc1c2ccccc2cc3ccccc13,0.037318,0.158028,0.176245,0.628409,4,1.460221,0.378409,qdf
CCCCCCCCCCCC(=O)OC,0.241586,0.046160,0.083900,0.628354,4,1.421102,0.378354,qdf
CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.053599,0.067776,0.251149,0.627476,4,1.411988,0.377476,qdf
CCCCC=O,0.145725,0.037601,0.626940,0.189734,3,1.460170,0.376940,qdf
O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.037288,0.626368,0.155401,0.180944,2,1.463356,0.376368,qdf
Cc1ccccc1O,0.052273,0.626191,0.069896,0.251640,2,1.414662,0.376191,qdf
CCCCCCCC(=O)C,0.037279,0.155356,0.626128,0.181236,3,1.463757,0.376128,qdf
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.213802,0.121305,0.625715,0.039178,3,1.451373,0.375715,qdf
Nc1nc[nH]n1,0.253549,0.050676,0.072730,0.623044,4,1.420279,0.373044,qdf
c1ccc2c(c1)c3cccc4cccc2c34,0.131022,0.209031,0.038268,0.621680,4,1.462683,0.371680,qdf
CC(=O)Nc1ccc(cc1)N(=O)=O,0.236328,0.041756,0.101479,0.620438,4,1.445367,0.370438,qdf
Cc1ccc2cc(C)ccc2c1,0.620377,0.071636,0.051221,0.256766,1,1.422979,0.370377,qdf
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,0.080489,0.047238,0.619783,0.252489,3,1.429737,0.369783,qdf
CC(C)c1ccc(C)cc1O,0.233064,0.106280,0.619718,0.040939,3,1.449975,0.369718,qdf
CCCC(=O)C,0.036883,0.181345,0.162664,0.619107,4,1.476729,0.369107,qdf
CCCCCCCCCCCCCCCCCCCC,0.189775,0.154879,0.037019,0.618327,4,1.476653,0.368327,qdf
CCC(=O)CC,0.153348,0.191883,0.617724,0.037045,3,1.477263,0.367724,qdf
COC(=O)c1ccccc1C(=O)OC,0.040936,0.617694,0.106099,0.235272,2,1.452598,0.367694,qdf
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23,0.036867,0.160197,0.185432,0.617504,4,1.479050,0.367504,qdf
OCc1ccccc1,0.041131,0.104856,0.617436,0.236577,3,1.452006,0.367436,qdf
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O,0.044825,0.617080,0.087800,0.250295,2,1.438884,0.367080,qdf
COc1cc(cc(OC)c1O)C6C2C(COC2=O)C(OC4OC3COC(C)OC3C(O)C4O)c7cc5OCOc5cc67,0.043949,0.248558,0.091030,0.616464,4,1.442286,0.366464,qdf
CCN(CC)c1ccccc1,0.100150,0.241618,0.041942,0.616290,4,1.449871,0.366290,qdf
Cc1ccccc1C,0.116222,0.615726,0.228521,0.039530,2,1.462567,0.365726,qdf
CCCCCCC,0.042390,0.097828,0.244118,0.615665,4,1.448833,0.365665,qdf
Oc1ccc2ccccc2c1,0.095090,0.615573,0.042972,0.246366,2,1.446736,0.365573,qdf
CC(C)OC(=O)C,0.056906,0.615546,0.063067,0.264481,2,1.425167,0.365546,qdf
O2c1ccccc1N(C)C(=O)c3cccnc23,0.090502,0.044067,0.250361,0.615070,4,1.443632,0.365070,qdf
CCCCc1c(C)nc(nc1O)N(C)C,0.111833,0.233926,0.614188,0.040053,3,1.461587,0.364188,qdf
CCCCCC=C,0.265591,0.613133,0.067982,0.053294,2,1.429816,0.363133,qdf
CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23,0.612264,0.268006,0.058201,0.061529,1,1.428760,0.362264,qdf
CCCCCCC(C)O,0.041506,0.612245,0.102239,0.244010,2,1.456815,0.362245,qdf
CC(C)(C)c1ccccc1,0.612077,0.097062,0.042503,0.248358,1,1.452824,0.362077,qdf
O=C1CNC(=O)N1,0.611673,0.037218,0.144668,0.206441,1,1.483890,0.361673,qdf
CCCCCCCCCC(=O)OCC,0.611481,0.265938,0.051343,0.071238,1,1.433523,0.361481,qdf
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,0.256849,0.086849,0.045035,0.611266,4,1.445367,0.361266,qdf
CCNc1nc(NC(C)C)nc(OC)n1,0.071941,0.610594,0.266511,0.050953,2,1.434993,0.360594,qdf
CCCCC(CC)C=O,0.258858,0.045504,0.610365,0.085274,3,1.445169,0.360365,qdf
CCCCCCCC#C,0.044399,0.609450,0.257129,0.089022,2,1.449391,0.359450,qdf
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,0.074986,0.267126,0.049416,0.608473,4,1.439480,0.358473,qdf
O=C1NC(=O)NC(=O)C1(C(C)C)C(C)C,0.037786,0.133468,0.607100,0.221646,3,1.485252,0.357100,qdf
CCCCCCCCCCCCCCCC,0.262557,0.045606,0.606994,0.084843,3,1.448854,0.356994,qdf
O=N(=O)c1cccc2ccccc12,0.065014,0.272786,0.606914,0.055287,3,1.435772,0.356914,qdf
Cc1ccc(C)cc1,0.606163,0.255285,0.095859,0.042693,1,1.459182,0.356163,qdf
CCCOC,0.604305,0.036212,0.175922,0.183560,1,1.502444,0.354305,qdf
Cc1cc(C)c(C)cc1C,0.604086,0.267972,0.046860,0.081082,1,1.449171,0.354086,qdf
CC(C)O,0.048260,0.271568,0.602691,0.077481,3,1.447935,0.352691,qdf
C1CC=CC1,0.036383,0.602611,0.161245,0.199760,2,1.502942,0.352611,qdf
CCCCC(=O)OC,0.037032,0.218112,0.601123,0.143733,3,1.498879,0.351123,qdf
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,0.064623,0.279139,0.055527,0.600711,4,1.442520,0.350711,qdf
CC(C)C=C,0.123873,0.600707,0.236937,0.038483,2,1.487992,0.350707,qdf
CCCCCCCCCCCCCCCO,0.241857,0.119192,0.038957,0.599995,4,1.485604,0.349995,qdf
CCCCCC#C,0.118791,0.038999,0.599833,0.242376,3,1.485516,0.349833,qdf
Cc1ccc(C)c2ccccc12,0.166704,0.036171,0.599439,0.197685,3,1.509002,0.349439,qdf
CCCC#C,0.036497,0.209544,0.599172,0.154787,3,1.506161,0.349172,qdf
OC1C(O)C(O)C(O)C(O)C1O,0.036117,0.196339,0.598843,0.168701,3,1.510289,0.348843,qdf
CCCCC(C)(O)CC,0.036815,0.218044,0.598278,0.146862,3,1.504308,0.348278,qdf
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O,0.176477,0.035964,0.190434,0.597126,4,1.513991,0.347126,qdf
CC(=O)OCC(COC(=O)C)OC(=O)C,0.038110,0.597055,0.237506,0.127329,2,1.495061,0.347055,qdf
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,0.036325,0.209013,0.596616,0.158046,3,1.510967,0.346616,qdf
NC(=O)NC1NC(=O)NC1=O,0.229178,0.596051,0.137456,0.037315,2,1.502612,0.346051,qdf
COc2c1occc1c(OC)c3c(=O)cc(C)oc23,0.104825,0.040871,0.258500,0.595804,4,1.479276,0.345804,qdf
O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.051356,0.594944,0.282731,0.070970,2,1.451833,0.344944,qdf
CCC(C)C(=O)C,0.049723,0.074110,0.594729,0.281438,3,1.454167,0.344729,qdf
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2,0.236697,0.593420,0.037650,0.132233,2,1.502934,0.343420,qdf
c1ccccc1,0.592995,0.286824,0.055205,0.064975,1,1.450818,0.342995,qdf
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O,0.271505,0.092821,0.043265,0.592408,4,1.472496,0.342408,qdf
CCCCCCCCC(=O)C,0.591904,0.077684,0.282317,0.048095,1,1.459854,0.341904,qdf
Oc1cccc(c1)N(=O)=O,0.104806,0.262975,0.040832,0.591387,4,1.484387,0.341387,qdf
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,0.061325,0.289319,0.058200,0.591157,4,1.451758,0.341157,qdf
c1cnc2c(c1)ccc3ncccc23,0.120045,0.590797,0.038748,0.250410,2,1.497658,0.340797,qdf
c1ccc2cc3cc4ccccc4cc3cc2c1,0.203848,0.035879,0.590702,0.169571,3,1.522707,0.340702,qdf
C1CCC2CCCCC2C1,0.589440,0.038015,0.127238,0.245307,1,1.504601,0.339440,qdf
CC(=O)c1ccccc1,0.038798,0.119379,0.588697,0.253126,3,1.499656,0.338697,qdf
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,0.074433,0.588173,0.049526,0.287868,2,1.461213,0.338173,qdf
C1CCC=CC1,0.167912,0.035847,0.208295,0.587946,4,1.526326,0.337946,qdf
O=N(=O)c1cccc(c1)N(=O)=O,0.099113,0.271235,0.587808,0.041844,3,1.483289,0.337808,qdf
CC(C)C(C)C,0.076438,0.287854,0.048600,0.587108,4,1.463820,0.337108,qdf
CCCC(C)O,0.187615,0.035550,0.190881,0.585955,4,1.531984,0.335955,qdf
CCC(C)CCO,0.036605,0.585766,0.231095,0.146533,2,1.521058,0.335766,qdf
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23,0.585504,0.273138,0.041722,0.099636,1,1.486273,0.335504,qdf
CCCC(O)CC,0.121529,0.038526,0.254640,0.585305,4,1.505334,0.335305,qdf
Cc1cccc(C)c1O,0.054410,0.584943,0.294644,0.066003,2,1.459316,0.334942,qdf
Cc1cccc(C)n1,0.257343,0.118908,0.038811,0.584938,4,1.503688,0.334938,qdf
O(c1ccccc1)c2ccccc2,0.173581,0.583913,0.035633,0.206873,2,1.533417,0.333913,qdf
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O,0.294348,0.583662,0.070355,0.051635,2,1.462903,0.333662,qdf
O=Cc2ccc1OCOc1c2,0.282622,0.582831,0.090856,0.043690,2,1.480889,0.332831,qdf
CCCCCCCCC=C,0.582653,0.101504,0.274499,0.041343,1,1.491056,0.332653,qdf
CCCC=C,0.047550,0.582589,0.290978,0.078883,2,1.470327,0.332589,qdf
C=Cc1ccccc1,0.268334,0.109702,0.581985,0.039978,3,1.499222,0.331985,qdf
CO,0.043222,0.282524,0.092682,0.581572,4,1.483899,0.331572,qdf
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.276683,0.041017,0.103150,0.579150,4,1.496285,0.329150,qdf
CCC#C,0.038945,0.579115,0.264667,0.117273,2,1.508925,0.329115,qdf
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O,0.066899,0.053760,0.578726,0.300615,3,1.465665,0.328726,qdf
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,0.040840,0.578210,0.276830,0.104120,2,1.498171,0.328210,qdf
Cc1c2ccccc2c(C)c3ccc4ccccc4c13,0.038127,0.577133,0.260153,0.124587,2,1.517095,0.327133,qdf
Oc1ccccc1N(=O)=O,0.576900,0.084618,0.045462,0.293020,1,1.480958,0.326900,qdf
CC(C)c1ccccc1,0.041570,0.281921,0.576426,0.100084,3,1.496192,0.326426,qdf
Nc3ccc2cc1ccccc1cc2c3,0.216791,0.171729,0.035493,0.575987,4,1.544027,0.325987,qdf
c2ccc1NCCc1c2,0.162258,0.226489,0.035753,0.575499,4,1.541518,0.325499,qdf
C2c1ccccc1N(CCF)C(=O)c3ccccc23,0.035528,0.575164,0.219715,0.169594,2,1.544514,0.325164,qdf
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,0.130607,0.575024,0.256818,0.037551,2,1.524071,0.325024,qdf
Cc1cc(=O)n(c2ccccc2)n1C,0.301786,0.574461,0.074171,0.049582,2,1.474267,0.324461,qdf
CCCCCCCCCCO,0.574252,0.047406,0.079139,0.299203,1,1.478531,0.324252,qdf
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,0.574230,0.084236,0.045572,0.295961,1,1.483148,0.324230,qdf
CCC(C)O,0.182541,0.574042,0.035257,0.208160,2,1.549050,0.324042,qdf
CCOCCOCC,0.036458,0.243465,0.146045,0.574032,4,1.535451,0.324032,qdf
CCCCCCCC(=O)OCC,0.090550,0.043715,0.573355,0.292380,3,1.489997,0.323355,qdf
CCCCCCCCC(=O)OCC,0.123870,0.038156,0.572617,0.265357,3,1.521502,0.322617,qdf
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.305812,0.069628,0.052006,0.572554,4,1.472828,0.322554,qdf
COc1cc(CC=C)ccc1O,0.060930,0.058459,0.308206,0.572406,4,1.469496,0.322406,qdf
Cc1cccc2ccccc12,0.221450,0.571555,0.035407,0.171587,2,1.549907,0.321555,qdf
CCNc1ccccc1,0.040782,0.104168,0.570904,0.284146,3,1.505637,0.320904,qdf
CCCCOCCO,0.037618,0.129282,0.262943,0.570157,4,1.528476,0.320157,qdf
CCCCOC(=O)c1ccc(N)cc1,0.041870,0.289744,0.569997,0.098390,3,1.500894,0.319997,qdf
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,0.308766,0.069580,0.052023,0.569631,4,1.475382,0.319631,qdf
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,0.038276,0.269990,0.569301,0.122433,3,1.523854,0.319301,qdf
CC(C)C1CCC(C)CC1=O,0.146421,0.248343,0.568865,0.036370,3,1.541776,0.318865,qdf
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.311548,0.063048,0.568813,0.056591,3,1.473040,0.318813,qdf
CC(C)C(=O)C,0.035049,0.205461,0.190696,0.568794,4,1.557423,0.318794,qdf
CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O,0.062331,0.311702,0.568773,0.057193,3,1.472895,0.318773,qdf
c1ccncc1,0.568645,0.088232,0.044326,0.298797,1,1.492151,0.318645,qdf
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2,0.041294,0.568345,0.289104,0.101257,2,1.505298,0.318345,qdf
CC#N,0.568140,0.084218,0.302091,0.045550,1,1.488742,0.318140,qdf
CCCCCC=O,0.567920,0.065230,0.311960,0.054889,1,1.474566,0.317920,qdf
CC1CO1,0.045458,0.567834,0.084498,0.302211,2,1.489283,0.317834,qdf
CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,0.080515,0.567231,0.305409,0.046846,2,1.486110,0.317231,qdf
CCN(=O)=O,0.567149,0.092233,0.043252,0.297367,1,1.497467,0.317149,qdf
CC1CCCCC1NC(=O)Nc2ccccc2,0.038047,0.270364,0.124461,0.567128,4,1.527831,0.317128,qdf
C,0.053125,0.067780,0.313202,0.565893,4,1.477532,0.315893,qdf
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.086847,0.565767,0.302669,0.044717,2,1.493397,0.315767,qdf
CCCCCCCCCCCCCCO,0.041098,0.102199,0.564828,0.291874,3,1.509562,0.314828,qdf
Oc1ccc(cc1)N(=O)=O,0.040312,0.288826,0.564140,0.106722,3,1.514663,0.314140,qdf
O=C1CCCN1,0.298300,0.563463,0.042378,0.095860,2,1.504461,0.313463,qdf
CC(C)CC(C)(C)O,0.562692,0.156686,0.244848,0.035774,1,1.554731,0.312692,qdf
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,0.275088,0.124252,0.562628,0.038032,3,1.532277,0.312628,qdf
CN(C)C(=O)C(c1ccccc1)c2ccccc2,0.183628,0.034972,0.219590,0.561809,4,1.565788,0.311809,qdf
COC(C)(C)C,0.277694,0.038199,0.122572,0.561535,4,1.531920,0.311535,qdf
Cc1ccc(cc1)N(=O)=O,0.561050,0.200917,0.034810,0.203223,1,1.568804,0.311050,qdf
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,0.056161,0.560943,0.319353,0.063543,2,1.479736,0.310943,qdf
CC(C)c1ccc(NC(=O)N(C)C)cc1,0.264013,0.036765,0.560411,0.138811,3,1.546094,0.310411,qdf
CCCCOCCCC,0.034785,0.559975,0.199357,0.205883,2,1.570256,0.309975,qdf
CC(C)Cc1ccccc1,0.087973,0.307999,0.559666,0.044362,3,1.499823,0.309666,qdf
CCCCCCC=C,0.289634,0.112291,0.039440,0.558636,4,1.525240,0.308636,qdf
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,0.307494,0.043671,0.090453,0.558381,4,1.503423,0.308381,qdf
Cc1c[nH]c2ccccc12,0.188319,0.218696,0.558155,0.034831,3,1.571469,0.308155,qdf
CCN2c1ncccc1N(CC)C(=O)c3cccnc23,0.040496,0.105403,0.296039,0.558063,4,1.518974,0.308063,qdf
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,0.043672,0.307856,0.090444,0.558028,4,1.503714,0.308028,qdf
C1CCOC1,0.099592,0.300985,0.557859,0.041563,3,1.513250,0.307859,qdf
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23,0.117715,0.038721,0.286649,0.556915,4,1.531997,0.306915,qdf
C1CCCCCC1,0.261443,0.556587,0.036275,0.145694,2,1.554954,0.306587,qdf
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,0.042018,0.097349,0.555824,0.304810,3,1.512700,0.305824,qdf
OCC1OC(O)C(O)C(O)C1O,0.074039,0.049578,0.321103,0.555280,4,1.490465,0.305280,qdf
COc1ccccc1O,0.152864,0.257072,0.035853,0.554210,4,1.562076,0.304210,qdf
CCOc1ccc(NC(=O)C)cc1,0.097262,0.308302,0.042022,0.552414,4,1.515481,0.302414,qdf
CCOC(=O)c1cncn1C(C)c2ccccc2,0.035779,0.258740,0.551693,0.153788,3,1.565329,0.301693,qdf
COC(=O)c1cccnc1,0.064476,0.329050,0.055405,0.551069,4,1.487682,0.301069,qdf
O=c1[nH]cnc2[nH]ncc12,0.308592,0.041564,0.550417,0.099427,3,1.519405,0.300417,qdf
COc2c1occc1cc3ccc(=O)oc23,0.100573,0.308004,0.550086,0.041336,3,1.520882,0.300086,qdf
Oc1cccc2cccnc12,0.082241,0.046157,0.322194,0.549408,4,1.502392,0.299408,qdf
CCCC(=O)CC,0.548324,0.160714,0.255537,0.035425,1,1.572927,0.298324,qdf
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23,0.547486,0.035006,0.245492,0.172016,1,1.579366,0.297486,qdf
CC34CCC1C(=CCc2cc(O)ccc12)C3CCC4=O,0.048889,0.075452,0.328560,0.547099,4,1.497824,0.297099,qdf
CC(C)C,0.329500,0.546197,0.075386,0.048917,2,1.498422,0.296197,qdf
Cc1ccc(O)cc1,0.332656,0.545165,0.051086,0.071093,2,1.495737,0.295165,qdf
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,0.042139,0.545093,0.316170,0.096598,2,1.520656,0.295093,qdf
CCO,0.253955,0.165884,0.544979,0.035182,3,1.579236,0.294979,qdf
Cc1ccc(cc1)c2ccccc2,0.317297,0.096004,0.544431,0.042269,3,1.520529,0.294431,qdf
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,0.036390,0.544292,0.142180,0.277137,2,1.564795,0.294292,qdf
CCCCCc1ccccc1,0.331460,0.543824,0.076150,0.048565,2,1.500786,0.293824,qdf
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0.050889,0.071442,0.335162,0.542508,4,1.497849,0.292508,qdf
O=C1NC(=O)NC(=O)C1(CC)CC=C,0.542424,0.035905,0.149753,0.271918,1,1.572118,0.292424,qdf
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,0.325648,0.087618,0.542324,0.044409,3,1.513147,0.292324,qdf
Cc1cccc(c1)N(=O)=O,0.034397,0.541786,0.198370,0.225446,2,1.593733,0.291786,qdf
Cc1ccc2cc3ccccc3cc2c1,0.328080,0.085095,0.045179,0.541646,4,1.511004,0.291646,qdf
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,0.131045,0.037234,0.541060,0.290661,3,1.558550,0.291060,qdf
CCCCC(C)(C)O,0.034227,0.215996,0.212572,0.537204,4,1.600654,0.287205,qdf
O=C1NC(=O)C(=O)C(=O)N1,0.205396,0.224305,0.034232,0.536067,4,1.601591,0.286067,qdf
NC(=O)NCc1ccccc1,0.236210,0.194761,0.034320,0.534709,4,1.601331,0.284709,qdf
C/C=C/C=O,0.534650,0.228032,0.203094,0.034223,1,1.602990,0.284650,qdf
CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC(O)C4(O)C(=O)CO,0.093676,0.533766,0.042778,0.329780,2,1.525754,0.283766,qdf
CC(=O)Nc1ccc(O)cc1,0.119263,0.308682,0.533644,0.038411,3,1.553467,0.283644,qdf
CCCCCCO,0.042238,0.095985,0.532907,0.328869,3,1.528907,0.282907,qdf
c1(O)c(C)ccc(C(C)C)c1,0.531995,0.348368,0.056129,0.063508,1,1.500156,0.281995,qdf
CCCCC(=O)CCCC,0.034150,0.228759,0.531632,0.205459,3,1.606862,0.281632,qdf
